TAZ,CostIIF,CostXXF,CostIXF,CostHBW,CostHBO,CostNHB,CostREC,CostXXP,TimeDiff,TotalFreigh,TotalPass,TotalREC,TotalHBW,TotalHBO,TotalNHB,TotalItime,TotalBtime,TotalTDiff
7364,96.47521591,0,0,0,0,0,0,0,13213.04,522.7,0,0,0,0,0,193545897.8,193559110.9,116041260.5
7365,87.04638205,0,0,0,0,0,0,0,13213.04,522.74,0,0,0.45,1.62,0,193553731.8,193566944.8,116054473.6
7366,99.07139468,0,0,0,0,0,0,0,13213.04,522.86,0,0,0,0,0,193537438.9,193550652,116067686.6
7367,59.81052968,0,0,0,0,0,0,0,13213.04,328.66,0,0,0.56,1.18,0.4,193501934.3,193515147.4,116080899.6
7368,59.60012503,0,0,0,0,0,0,0,13213.04,328.66,0,0,2.25,11.81,0.6,193501127.2,193514340.3,116094112.7
7369,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193507458.5,193520671.6,116107325.7
7370,60.70221604,0,0,0,0,0,0,0,13213.04,328.72,0,0,7.53,23.9,5.69,193490152.1,193503365.2,116120538.8
7371,59.81306313,0,0,0,0,0,0,0,13213.04,328.58,0,0,0,0,0,193513395.3,193526608.3,116133751.8
7372,57.4064203,0,0,0,0,0,0,0,13213.04,328.61,0,0,0,0,0,193499873.4,193513086.4,116146964.8
7373,95.10767152,0,0,0,0,0,0,0,13213.04,522.64,0,0,1.73,3.97,0,193528576.6,193541789.7,116160177.9
7374,66.51290564,0,0,0,0,0,0,0,13213.04,328.59,0,0,2.45,6.09,0.11,193516293.1,193529506.1,116173390.9
7375,0,0,0,0,0,0,0,0,13213.04,0,0,0,5.2,18.46,2.08,193501018,193514231,116186604
7376,0,0,0,0,0,0,0,0,13213.04,0,0,0,1.71,4,0.92,193476890.6,193490103.7,116199817
7377,0,0,0,0,0,0,0,0,13213.04,0,0,0,0.74,2.31,0.37,193467646.3,193480859.3,116213030
7378,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193475822.6,193489035.6,116226243.1
